"","x","items","count","total","rnd","customer","age","city","payment_type"
"9200",9200,"whole milk,dessert,yogurt,margarine,newspapers",5,151,15,"Sameh",35,"Hurghada","Credit"
"9201",9201,"soda,specialty chocolate",2,1004,5,"Shimaa",55,"Port Said","Credit"
"9202",9202,"canned beer",1,1609,6,"Walaa",29,"Cairo","Cash"
"9203",9203,"roll products ,newspapers",2,1286,2,"Mohamed",25,"Alexandria","Credit"
"9204",9204,"tropical fruit,other vegetables,whole milk,butter,yogurt,soft cheese,domestic eggs,cling film/bags",8,2004,2,"Mohamed",25,"Alexandria","Cash"
"9205",9205,"other vegetables,whole milk,yogurt,sliced cheese,cereals,bottled water",6,1485,15,"Sameh",35,"Hurghada","Cash"
"9206",9206,"other vegetables,zwieback,soda,chewing gum",4,142,10,"Samy",55,"Alexandria","Cash"
"9207",9207,"sugar,bottled water,soda,fruit/vegetable juice,salty snack,popcorn",6,985,11,"Hanan",22,"Fayoum","Credit"
"9208",9208,"chicken,root vegetables,long life bakery product",3,2217,12,"Eman",23,"Aswan","Credit"
"9209",9209,"chicken,coffee",2,2260,7,"Huda",39,"Gharbia","Credit"
"9210",9210,"meat,chicken,root vegetables,other vegetables,whole milk,yogurt,sliced cheese,cream cheese ,roll products ,oil,margarine,artif. sweetener,detergent,shopping bags",14,1105,2,"Mohamed",25,"Alexandria","Credit"
"9211",9211,"rolls/buns,bottled beer",2,158,6,"Walaa",29,"Cairo","Credit"
"9212",9212,"root vegetables,other vegetables,whole milk,butter,whipped/sour cream,soft cheese,rolls/buns,white bread,margarine,cocoa drinks,flower (seeds)",11,1552,11,"Hanan",22,"Fayoum","Cash"
"9213",9213,"newspapers",1,658,13,"Sayed",37,"Cairo","Cash"
"9214",9214,"ham,other vegetables,curd,whipped/sour cream,soft cheese,rolls/buns,long life bakery product",7,554,2,"Mohamed",25,"Alexandria","Credit"
"9215",9215,"sausage,other vegetables,rolls/buns,oil,bottled beer,red/blush wine",6,1847,3,"Ahmed",30,"Giza","Credit"
"9216",9216,"specialty cheese,baking powder,waffles,chocolate",4,355,9,"Maged",60,"Hurghada","Cash"
"9217",9217,"seasonal products,shopping bags",2,813,2,"Mohamed",25,"Alexandria","Credit"
"9218",9218,"newspapers",1,2001,7,"Huda",39,"Gharbia","Cash"
"9219",9219,"sausage,other vegetables,butter,whipped/sour cream,cream,roll products ,oil,white wine,flower (seeds)",9,1083,12,"Eman",23,"Aswan","Credit"
"9220",9220,"rolls/buns,newspapers",2,987,8,"Rania",37,"Dakahlia","Credit"
"9221",9221,"whole milk,soda",2,689,7,"Huda",39,"Gharbia","Cash"
"9222",9222,"sausage,meat,rolls/buns,soda,fruit/vegetable juice,male cosmetics,shopping bags",7,2104,8,"Rania",37,"Dakahlia","Cash"
"9223",9223,"ice cream,bottled water,soda",3,1885,14,"Magdy",36,"Sohag","Credit"
"9224",9224,"chicken,other vegetables,rolls/buns,margarine,soda,misc. beverages,candy",7,1880,9,"Maged",60,"Hurghada","Cash"
"9225",9225,"shopping bags",1,484,9,"Maged",60,"Hurghada","Credit"
"9226",9226,"bottled water,bottled beer",2,2217,10,"Samy",55,"Alexandria","Cash"
"9227",9227,"root vegetables,sparkling wine",2,1239,1,"Farida",22,"Cairo","Credit"
"9228",9228,"sausage,meat,chicken,pork,other vegetables,sliced cheese,brown bread,newspapers,shopping bags",9,878,3,"Ahmed",30,"Giza","Credit"
"9229",9229,"chicken,newspapers",2,1623,3,"Ahmed",30,"Giza","Credit"
"9230",9230,"ham,pork,citrus fruit,tropical fruit,root vegetables,other vegetables,yogurt,frozen fish,fruit/vegetable juice,long life bakery product,female sanitary products",11,821,6,"Walaa",29,"Cairo","Cash"
"9231",9231,"tropical fruit,butter milk,UHT-milk,condensed milk,brown bread,sugar,coffee,bottled water,soda,fruit/vegetable juice,syrup,bottled beer,house keeping products,shopping bags",14,2225,14,"Magdy",36,"Sohag","Cash"
"9232",9232,"rolls/buns",1,2227,11,"Hanan",22,"Fayoum","Cash"
"9233",9233,"other vegetables",1,1702,2,"Mohamed",25,"Alexandria","Cash"
"9234",9234,"sausage,ham,pork,beef,hamburger meat,tropical fruit,pip fruit,berries,other vegetables,curd,dessert,yogurt,sliced cheese,spread cheese,semi-finished bread,canned vegetables,bottled water,misc. beverages,syrup,waffles,chocolate,seasonal products",22,2195,9,"Maged",60,"Hurghada","Cash"
"9235",9235,"berries,waffles,specialty chocolate",3,2382,15,"Sameh",35,"Hurghada","Credit"
"9236",9236,"frankfurter,rolls/buns,canned beer",3,1408,5,"Shimaa",55,"Port Said","Cash"
"9237",9237,"yogurt,whipped/sour cream",2,1697,13,"Sayed",37,"Cairo","Cash"
"9238",9238,"bottled water,soda,bottled beer,waffles,chocolate,dishes",6,1907,11,"Hanan",22,"Fayoum","Credit"
"9239",9239,"bottled water",1,1247,3,"Ahmed",30,"Giza","Cash"
"9240",9240,"berries",1,2076,13,"Sayed",37,"Cairo","Cash"
"9241",9241,"pastry,chocolate,specialty bar,candy,seasonal products",5,939,14,"Magdy",36,"Sohag","Credit"
"9242",9242,"citrus fruit,tropical fruit,pip fruit,root vegetables,rolls/buns",5,162,8,"Rania",37,"Dakahlia","Cash"
"9243",9243,"chicken,root vegetables,other vegetables,whole milk,butter,yogurt,specialty cheese,domestic eggs,pastry,rice,canned fish,misc. beverages,detergent,house keeping products",14,2477,7,"Huda",39,"Gharbia","Credit"
"9244",9244,"sausage,chicken,other vegetables,whole milk,yogurt,rolls/buns,soda,hygiene articles,napkins,shopping bags",10,226,5,"Shimaa",55,"Port Said","Cash"
"9245",9245,"fruit/vegetable juice",1,2282,10,"Samy",55,"Alexandria","Cash"
"9246",9246,"beverages",1,1965,3,"Ahmed",30,"Giza","Cash"
"9247",9247,"UHT-milk,pastry,margarine",3,1559,14,"Magdy",36,"Sohag","Credit"
"9248",9248,"turkey,tropical fruit,grapes,other vegetables,whole milk,curd,yogurt,processed cheese,dog food,pot plants",10,398,9,"Maged",60,"Hurghada","Cash"
"9249",9249,"white wine,red/blush wine,napkins",3,1946,3,"Ahmed",30,"Giza","Credit"
"9250",9250,"other vegetables,whole milk,cream cheese ,frozen meals,rolls/buns,brown bread,bottled water,newspapers",8,276,7,"Huda",39,"Gharbia","Credit"
"9251",9251,"other vegetables,yogurt",2,1297,15,"Sameh",35,"Hurghada","Credit"
"9252",9252,"sausage,organic products,specialty chocolate",3,591,4,"Adel",50,"Alexandria","Credit"
"9253",9253,"liver loaf,rolls/buns",2,1327,8,"Rania",37,"Dakahlia","Cash"
"9254",9254,"butter milk,hard cheese,instant coffee",3,1870,15,"Sameh",35,"Hurghada","Cash"
"9255",9255,"pip fruit",1,1189,2,"Mohamed",25,"Alexandria","Credit"
"9256",9256,"rolls/buns,pickled vegetables,specialty bar,dental care",4,390,13,"Sayed",37,"Cairo","Cash"
"9257",9257,"frankfurter,whole milk,pastry,potato products",4,2375,10,"Samy",55,"Alexandria","Cash"
"9258",9258,"frankfurter,root vegetables,other vegetables,hard cheese",4,1084,11,"Hanan",22,"Fayoum","Credit"
"9259",9259,"whole milk,zwieback,soda",3,677,3,"Ahmed",30,"Giza","Credit"
"9260",9260,"frankfurter,whole milk",2,1265,10,"Samy",55,"Alexandria","Cash"
"9261",9261,"dessert,rolls/buns,soda",3,1174,10,"Samy",55,"Alexandria","Cash"
"9262",9262,"other vegetables,whole milk",2,1277,4,"Adel",50,"Alexandria","Cash"
"9263",9263,"oil,hygiene articles",2,1376,15,"Sameh",35,"Hurghada","Credit"
"9264",9264,"red/blush wine",1,1886,4,"Adel",50,"Alexandria","Credit"
"9265",9265,"rolls/buns",1,475,6,"Walaa",29,"Cairo","Cash"
"9266",9266,"tropical fruit,curd",2,373,8,"Rania",37,"Dakahlia","Credit"
"9267",9267,"root vegetables",1,1826,1,"Farida",22,"Cairo","Credit"
"9268",9268,"yogurt",1,1995,14,"Magdy",36,"Sohag","Credit"
"9269",9269,"sausage,rolls/buns",2,1384,12,"Eman",23,"Aswan","Cash"
"9270",9270,"whole milk,curd,cream cheese ,cereals,cat food,coffee,waffles",7,1634,11,"Hanan",22,"Fayoum","Credit"
"9271",9271,"ham,pip fruit,root vegetables,other vegetables,yogurt,rolls/buns,baking powder",7,2231,12,"Eman",23,"Aswan","Credit"
"9272",9272,"domestic eggs,rolls/buns,margarine",3,2332,10,"Samy",55,"Alexandria","Cash"
"9273",9273,"tropical fruit,other vegetables,soda",3,483,2,"Mohamed",25,"Alexandria","Cash"
"9274",9274,"root vegetables,butter milk,cream cheese ,spread cheese",4,2326,13,"Sayed",37,"Cairo","Cash"
"9275",9275,"chicken,tropical fruit,pip fruit,other vegetables,packaged fruit/vegetables,domestic eggs,rolls/buns,flour,pasta,dog food,bottled water,newspapers",12,570,15,"Sameh",35,"Hurghada","Credit"
"9276",9276,"pork,beef,other vegetables,whole milk,pickled vegetables,long life bakery product,specialty chocolate",7,922,8,"Rania",37,"Dakahlia","Cash"
"9277",9277,"coffee,soda,fruit/vegetable juice,waffles,seasonal products",5,1210,9,"Maged",60,"Hurghada","Cash"
"9278",9278,"waffles",1,2052,14,"Magdy",36,"Sohag","Credit"
"9279",9279,"butter",1,2053,5,"Shimaa",55,"Port Said","Cash"
"9280",9280,"sausage,coffee,shopping bags",3,338,15,"Sameh",35,"Hurghada","Cash"
"9281",9281,"other vegetables,dessert,sugar",3,1263,9,"Maged",60,"Hurghada","Cash"
"9282",9282,"house keeping products",1,783,14,"Magdy",36,"Sohag","Credit"
"9283",9283,"liver loaf,root vegetables,salty snack,cake bar,specialty chocolate",5,1489,1,"Farida",22,"Cairo","Credit"
"9284",9284,"citrus fruit,root vegetables,whole milk,butter milk,processed cheese,frozen vegetables,mustard,fruit/vegetable juice,napkins",9,619,8,"Rania",37,"Dakahlia","Cash"
"9285",9285,"hamburger meat,root vegetables,whole milk,pastry,sweet spreads",5,1121,8,"Rania",37,"Dakahlia","Credit"
"9286",9286,"sausage",1,811,1,"Farida",22,"Cairo","Credit"
"9287",9287,"other vegetables,rolls/buns,fruit/vegetable juice,cooking chocolate",4,747,9,"Maged",60,"Hurghada","Credit"
"9288",9288,"citrus fruit,pip fruit,ice cream,bottled water",4,2046,12,"Eman",23,"Aswan","Cash"
"9289",9289,"sausage,brown bread,salty snack,chocolate",4,688,5,"Shimaa",55,"Port Said","Credit"
"9290",9290,"other vegetables,rolls/buns,sauces,soda,white wine,newspapers",6,1602,5,"Shimaa",55,"Port Said","Cash"
"9291",9291,"ham,butter,condensed milk",3,462,7,"Huda",39,"Gharbia","Cash"
"9292",9292,"tropical fruit,rolls/buns,bottled water",3,1135,15,"Sameh",35,"Hurghada","Cash"
"9293",9293,"napkins,candles",2,100,8,"Rania",37,"Dakahlia","Credit"
"9294",9294,"whole milk,yogurt,chocolate",3,1848,3,"Ahmed",30,"Giza","Cash"
"9295",9295,"brown bread",1,2026,13,"Sayed",37,"Cairo","Cash"
"9296",9296,"sausage,domestic eggs,zwieback,fruit/vegetable juice,newspapers",5,2054,7,"Huda",39,"Gharbia","Credit"
"9297",9297,"hamburger meat,pastry",2,260,9,"Maged",60,"Hurghada","Cash"
"9298",9298,"citrus fruit,whole milk,flour",3,2151,1,"Farida",22,"Cairo","Cash"
"9299",9299,"beverages",1,346,8,"Rania",37,"Dakahlia","Credit"
"9300",9300,"frozen meals",1,2043,8,"Rania",37,"Dakahlia","Cash"
"9301",9301,"beef,other vegetables,pastry",3,454,9,"Maged",60,"Hurghada","Credit"
"9302",9302,"sausage,fruit/vegetable juice",2,833,1,"Farida",22,"Cairo","Cash"
"9303",9303,"sausage,chicken,citrus fruit,pip fruit,yogurt,condensed milk,frozen vegetables,domestic eggs,rolls/buns,pastry,long life bakery product,waffles,newspapers",13,1456,13,"Sayed",37,"Cairo","Credit"
"9304",9304,"hamburger meat,pip fruit,root vegetables,other vegetables",4,2298,8,"Rania",37,"Dakahlia","Credit"
"9305",9305,"grapes",1,2382,7,"Huda",39,"Gharbia","Credit"
"9306",9306,"meat,soda",2,625,9,"Maged",60,"Hurghada","Cash"
"9307",9307,"other vegetables,whole milk,white bread,soda",4,658,1,"Farida",22,"Cairo","Cash"
"9308",9308,"pork,root vegetables,other vegetables,whole milk,cream cheese ,oil,chocolate,napkins",8,372,12,"Eman",23,"Aswan","Credit"
"9309",9309,"tropical fruit,yogurt,rolls/buns,candy,shopping bags",5,435,2,"Mohamed",25,"Alexandria","Credit"
"9310",9310,"pip fruit,frozen vegetables,bottled water",3,522,7,"Huda",39,"Gharbia","Credit"
"9311",9311,"brown bread,oil,dishes",3,759,9,"Maged",60,"Hurghada","Cash"
"9312",9312,"waffles",1,346,11,"Hanan",22,"Fayoum","Cash"
"9313",9313,"whole milk",1,421,8,"Rania",37,"Dakahlia","Credit"
"9314",9314,"whole milk",1,1137,6,"Walaa",29,"Cairo","Credit"
"9315",9315,"root vegetables",1,1761,12,"Eman",23,"Aswan","Cash"
"9316",9316,"other vegetables,whipped/sour cream,rolls/buns",3,2376,3,"Ahmed",30,"Giza","Credit"
"9317",9317,"pork,beef,tropical fruit,other vegetables,yogurt,frozen vegetables",6,564,6,"Walaa",29,"Cairo","Credit"
"9318",9318,"pet care",1,1276,8,"Rania",37,"Dakahlia","Credit"
"9319",9319,"bottled water",1,2401,5,"Shimaa",55,"Port Said","Cash"
"9320",9320,"yogurt,UHT-milk,brandy",3,1732,15,"Sameh",35,"Hurghada","Credit"
"9321",9321,"UHT-milk,soda",2,2019,11,"Hanan",22,"Fayoum","Credit"
"9322",9322,"canned beer",1,269,12,"Eman",23,"Aswan","Credit"
"9323",9323,"bottled water,soda,misc. beverages,bottled beer",4,1650,11,"Hanan",22,"Fayoum","Cash"
"9324",9324,"citrus fruit,whole milk,pastry",3,1486,9,"Maged",60,"Hurghada","Cash"
"9325",9325,"UHT-milk,bottled water",2,1636,7,"Huda",39,"Gharbia","Cash"
"9326",9326,"whole milk,domestic eggs,specialty chocolate",3,830,10,"Samy",55,"Alexandria","Cash"
"9327",9327,"chicken,beef,tropical fruit,pip fruit,root vegetables,other vegetables,whole milk,domestic eggs,pastry,canned vegetables,pickled vegetables,coffee,soda,canned beer,cookware",15,1122,14,"Magdy",36,"Sohag","Credit"
"9328",9328,"citrus fruit,bottled beer,white wine",3,247,6,"Walaa",29,"Cairo","Cash"
"9329",9329,"pork,whole milk,cake bar",3,700,4,"Adel",50,"Alexandria","Credit"
"9330",9330,"sausage,other vegetables,whole milk,hard cheese,frozen meals,ice cream,brown bread,pastry,salty snack,shopping bags",10,1926,7,"Huda",39,"Gharbia","Cash"
"9331",9331,"citrus fruit,tropical fruit,pip fruit,rolls/buns,soda,canned beer",6,1953,10,"Samy",55,"Alexandria","Credit"
"9332",9332,"beef,other vegetables,pasta,Instant food products",4,555,13,"Sayed",37,"Cairo","Credit"
"9333",9333,"berries,other vegetables,yogurt,whipped/sour cream",4,1918,4,"Adel",50,"Alexandria","Cash"
"9334",9334,"beverages",1,1674,13,"Sayed",37,"Cairo","Cash"
"9335",9335,"shopping bags",1,1699,8,"Rania",37,"Dakahlia","Cash"
"9336",9336,"chicken,whole milk,white bread",3,1389,13,"Sayed",37,"Cairo","Cash"
"9337",9337,"napkins,dishes",2,587,3,"Ahmed",30,"Giza","Cash"
"9338",9338,"coffee,dish cleaner",2,1081,5,"Shimaa",55,"Port Said","Cash"
"9339",9339,"root vegetables,yogurt,whipped/sour cream,UHT-milk,domestic eggs,rolls/buns,pickled vegetables,soda,bottled beer",9,509,4,"Adel",50,"Alexandria","Cash"
"9340",9340,"other vegetables,whole milk,yogurt,rolls/buns,pastry,margarine,artif. sweetener,baking powder,soda,candles,newspapers",11,2423,10,"Samy",55,"Alexandria","Cash"
"9341",9341,"canned beer",1,1651,2,"Mohamed",25,"Alexandria","Cash"
"9342",9342,"bottled beer,brandy,specialty chocolate,skin care",4,2452,6,"Walaa",29,"Cairo","Cash"
"9343",9343,"bottled beer,brandy,specialty chocolate",3,2132,12,"Eman",23,"Aswan","Credit"
"9344",9344,"hamburger meat,yogurt,margarine,sauces,canned vegetables,soda",6,1094,7,"Huda",39,"Gharbia","Cash"
"9345",9345,"frankfurter,pip fruit,other vegetables,whole milk,butter,pastry,soda,long life bakery product",8,231,8,"Rania",37,"Dakahlia","Cash"
"9346",9346,"root vegetables,other vegetables,butter,hard cheese,margarine,mustard,pickled vegetables",7,247,1,"Farida",22,"Cairo","Credit"
"9347",9347,"soda",1,1080,14,"Magdy",36,"Sohag","Credit"
"9348",9348,"soap,dishes",2,1407,3,"Ahmed",30,"Giza","Credit"
"9349",9349,"yogurt,soda",2,2436,5,"Shimaa",55,"Port Said","Credit"
"9350",9350,"soda",1,1819,14,"Magdy",36,"Sohag","Cash"
"9351",9351,"newspapers",1,1776,15,"Sameh",35,"Hurghada","Credit"
"9352",9352,"whole milk,pastry,soda,specialty bar",4,2244,2,"Mohamed",25,"Alexandria","Cash"
"9353",9353,"frankfurter,beef,citrus fruit,tropical fruit,onions,other vegetables,whole milk,yogurt,whipped/sour cream,fruit/vegetable juice",10,2279,3,"Ahmed",30,"Giza","Credit"
"9354",9354,"frankfurter,yogurt,sliced cheese,mayonnaise,salty snack",5,592,8,"Rania",37,"Dakahlia","Cash"
"9355",9355,"canned beer",1,1327,5,"Shimaa",55,"Port Said","Credit"
"9356",9356,"sparkling wine",1,1563,7,"Huda",39,"Gharbia","Cash"
"9357",9357,"sausage,dessert,domestic eggs,rolls/buns,soda,bottled beer,red/blush wine,salty snack,napkins",9,788,15,"Sameh",35,"Hurghada","Credit"
"9358",9358,"detergent,flower (seeds)",2,706,11,"Hanan",22,"Fayoum","Cash"
"9359",9359,"butter,bottled water,liquor,specialty bar,dishes,shopping bags",6,465,7,"Huda",39,"Gharbia","Cash"
"9360",9360,"bottled beer,liquor,chewing gum",3,401,11,"Hanan",22,"Fayoum","Cash"
"9361",9361,"ham,whole milk,curd,napkins",4,153,13,"Sayed",37,"Cairo","Credit"
"9362",9362,"hygiene articles",1,1308,10,"Samy",55,"Alexandria","Cash"
"9363",9363,"tropical fruit,curd,newspapers",3,2166,4,"Adel",50,"Alexandria","Credit"
"9364",9364,"tropical fruit,other vegetables,butter,hard cheese,domestic eggs",5,1841,15,"Sameh",35,"Hurghada","Cash"
"9365",9365,"meat,other vegetables",2,217,14,"Magdy",36,"Sohag","Cash"
"9366",9366,"chicken,pip fruit,spices,white wine",4,1797,9,"Maged",60,"Hurghada","Credit"
"9367",9367,"pet care",1,2430,6,"Walaa",29,"Cairo","Cash"
"9368",9368,"beverages,chocolate",2,603,13,"Sayed",37,"Cairo","Credit"
"9369",9369,"sausage,other vegetables,whole milk,rolls/buns,soups,cake bar,shopping bags",7,166,14,"Magdy",36,"Sohag","Credit"
"9370",9370,"yogurt",1,874,14,"Magdy",36,"Sohag","Cash"
"9371",9371,"whole milk,newspapers",2,2114,1,"Farida",22,"Cairo","Credit"
"9372",9372,"oil",1,933,14,"Magdy",36,"Sohag","Credit"
"9373",9373,"sausage,ham,pork,hamburger meat,citrus fruit,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,hard cheese,cream cheese ,frozen meals,brown bread",14,329,14,"Magdy",36,"Sohag","Credit"
"9374",9374,"coffee,bottled beer",2,1226,14,"Magdy",36,"Sohag","Credit"
"9375",9375,"liver loaf,whole milk,curd,frozen meals",4,2002,7,"Huda",39,"Gharbia","Cash"
"9376",9376,"sausage,frozen fish,semi-finished bread,salty snack,popcorn,napkins",6,1422,4,"Adel",50,"Alexandria","Cash"
"9377",9377,"frankfurter,sausage,whole milk,rolls/buns,oil,cocoa drinks,kitchen towels",7,2019,12,"Eman",23,"Aswan","Credit"
"9378",9378,"whipped/sour cream",1,1271,2,"Mohamed",25,"Alexandria","Cash"
"9379",9379,"frozen vegetables",1,1733,11,"Hanan",22,"Fayoum","Cash"
"9380",9380,"whipped/sour cream",1,1444,14,"Magdy",36,"Sohag","Credit"
"9381",9381,"frankfurter,light bulbs",2,226,11,"Hanan",22,"Fayoum","Credit"
"9382",9382,"whole milk,butter,domestic eggs,bottled water,salty snack",5,132,5,"Shimaa",55,"Port Said","Credit"
"9383",9383,"yogurt,frozen vegetables",2,276,6,"Walaa",29,"Cairo","Cash"
"9384",9384,"napkins",1,982,13,"Sayed",37,"Cairo","Cash"
"9385",9385,"root vegetables,herbs,dessert,yogurt,margarine,soda",6,1129,6,"Walaa",29,"Cairo","Cash"
"9386",9386,"bottled water",1,1085,1,"Farida",22,"Cairo","Cash"
"9387",9387,"other vegetables,UHT-milk",2,439,1,"Farida",22,"Cairo","Credit"
"9388",9388,"bottled water",1,443,6,"Walaa",29,"Cairo","Credit"
"9389",9389,"pip fruit,root vegetables,packaged fruit/vegetables,whole milk,domestic eggs,flour,salt",7,2198,11,"Hanan",22,"Fayoum","Cash"
"9390",9390,"napkins",1,1772,12,"Eman",23,"Aswan","Cash"
"9391",9391,"tropical fruit,root vegetables,rolls/buns",3,2114,8,"Rania",37,"Dakahlia","Credit"
"9392",9392,"yogurt,ice cream,soda,long life bakery product,specialty chocolate,napkins",6,612,11,"Hanan",22,"Fayoum","Credit"
"9393",9393,"sausage,dessert,UHT-milk,soda,white wine",5,288,14,"Magdy",36,"Sohag","Cash"
"9394",9394,"yogurt,UHT-milk,frozen vegetables,pastry,potato products,soda,shopping bags",7,658,15,"Sameh",35,"Hurghada","Cash"
"9395",9395,"cream cheese ",1,1752,15,"Sameh",35,"Hurghada","Credit"
"9396",9396,"pip fruit",1,121,11,"Hanan",22,"Fayoum","Credit"
"9397",9397,"pip fruit,whole milk,condensed milk,canned fish,misc. beverages,fruit/vegetable juice,candy",7,117,8,"Rania",37,"Dakahlia","Credit"
"9398",9398,"hamburger meat,brown bread,semi-finished bread",3,1770,7,"Huda",39,"Gharbia","Cash"
"9399",9399,"sugar",1,1602,10,"Samy",55,"Alexandria","Credit"
